,deep_features,hashtag,name,pic
691,[0.         0.         0.18518442 ... 0.         0.         0.        ],architecture,a0f288c5-1dd4-419f-bca0-e8b0391e6c4a.jpg,"tf.Tensor(
[[[ 0.54509807  0.50784314  0.54509807]
  [ 0.9529412   0.94509804  0.9490196 ]
  [ 0.96862745  0.9941176   0.99215686]
  ...
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]]

 [[ 0.33921573  0.14509809  0.27647063]
  [ 0.72745097  0.5803922   0.6686275 ]
  [ 0.89607847  0.81960785  0.83137256]
  ...
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]]

 [[ 0.32745102  0.14509809  0.38431376]
  [ 0.59607846  0.42352945  0.6333333 ]
  [ 0.5470588   0.40980396  0.55098045]
  ...
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]]

 ...

 [[ 0.35294122  0.33725494  0.23725495]
  [ 0.4803922   0.47647062  0.39803925]
  [ 0.07647063  0.08235298  0.01960787]
  ...
  [ 0.61764705  0.74705887  0.7705883 ]
  [-0.272549   -0.09803919 -0.03921567]
  [-0.05098036  0.14901964  0.2294118 ]]

 [[ 0.27843142  0.28235298  0.18823534]
  [ 0.03529416  0.03725494  0.0058824 ]
  [ 0.40980396  0.42156866  0.4039216 ]
  ...
  [-0.4745098  -0.4117647  -0.35294116]
  [-0.49215686 -0.39019608 -0.2960784 ]
  [-0.0235294   0.10392159  0.22549023]]

 [[ 0.4803922   0.4921569   0.40000004]
  [-0.1980392  -0.19607842 -0.18823528]
  [ 0.48823532  0.5019608   0.5235294 ]
  ...
  [-0.67647064 -0.5980392  -0.5862745 ]
  [-0.64117646 -0.5431373  -0.52941173]
  [-0.7137255  -0.6156863  -0.59607846]]], shape=(160, 160, 3), dtype=float32)"
692,[0.09243973 0.         0.         ... 0.02946085 0.         1.7729007 ],food,23786c4c-d028-4b23-9d47-4fb0fae2dcae.jpg,"tf.Tensor(
[[[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 ...

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]], shape=(160, 160, 3), dtype=float32)"
693,[0.05438043 0.08378464 0.05448502 ... 0.         0.03559889 0.10909846],animals,4d2b3995-7511-4b4e-9c28-88d0becab546.jpg,"tf.Tensor(
[[[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 ...

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]]], shape=(160, 160, 3), dtype=float32)"
694,[0.9053017  0.18146276 1.0223098  ... 0.12212767 0.         0.        ],babies,206aae05-2be8-4870-b433-5bebf75d5dd8.jpg,"tf.Tensor(
[[[ 0.38431376  0.57254905  0.7764706 ]
  [ 0.38431376  0.57254905  0.7764706 ]
  [ 0.37058827  0.5588236   0.76274514]
  ...
  [-0.09803921  0.12156868  0.21568632]
  [-0.14705881  0.07254907  0.16666672]
  [-0.19215685  0.02745104  0.12156868]]

 [[ 0.49411768  0.69803923  0.9019608 ]
  [ 0.49411768  0.69803923  0.9019608 ]
  [ 0.4784314   0.68235296  0.8862745 ]
  ...
  [-0.08823529  0.1313726   0.22156867]
  [-0.12745097  0.09215692  0.18235299]
  [-0.17254901  0.04705888  0.13725495]]

 [[ 0.49803925  0.70980394  0.92941177]
  [ 0.5058824   0.7176471   0.9372549 ]
  [ 0.5058824   0.7176471   0.9372549 ]
  ...
  [-0.10392156  0.1196079   0.1941177 ]
  [-0.14313725  0.08039221  0.15490201]
  [-0.20196077  0.02156869  0.09607849]]

 ...

 [[ 0.01372553  0.3784314   0.68039215]
  [-0.07647058  0.36078435  0.70000005]
  [-0.08431372  0.38431376  0.7372549 ]
  ...
  [ 0.54901963  0.5647059   0.5764706 ]
  [-0.9843137  -0.9882353  -0.9529412 ]
  [-0.9647059  -0.9372549  -0.7745098 ]]

 [[-0.01764704  0.32549024  0.5862745 ]
  [ 0.00980395  0.37450984  0.6843138 ]
  [-0.09411764  0.31568632  0.64705884]
  ...
  [ 0.3921569   0.44901964  0.5235294 ]
  [-0.77254903 -0.7705882  -0.7470588 ]
  [-1.         -0.99803925 -0.93333334]]

 [[-0.12549019  0.2803922   0.5352942 ]
  [-0.09999999  0.2921569   0.5882353 ]
  [-0.05294117  0.3313726   0.6254902 ]
  ...
  [ 0.03921571  0.17254907  0.33333337]
  [ 0.48235297  0.49803925  0.53333336]
  [-0.982353   -0.9862745  -0.99803925]]], shape=(160, 160, 3), dtype=float32)"
695,[0.18067563 0.01469585 0.         ... 0.3047556  0.         0.00589933],travel,e04922e1-2445-4cd9-9c99-e5f4af5b44a1.jpg,"tf.Tensor(
[[[-0.6627451  -0.6156863  -0.62352943]
  [ 0.21372554  0.26078436  0.25294122]
  [-0.7705883  -0.72352946 -0.7313726 ]
  ...
  [-0.8019608  -0.79019606 -0.79607844]
  [-0.8137255  -0.79019606 -0.7980392 ]
  [-0.78039217 -0.7490196  -0.75686276]]

 [[-0.41568628 -0.36274508 -0.4137255 ]
  [-0.7313726  -0.6784314  -0.7294118 ]
  [-0.72745097 -0.6745098  -0.7254902 ]
  ...
  [-0.7980392  -0.7784314  -0.78627455]
  [-0.8333334  -0.7980392  -0.80784315]
  [-0.81960785 -0.77254903 -0.7882353 ]]

 [[-0.7156863  -0.66078436 -0.72352946]
  [-0.76862746 -0.7137255  -0.7764706 ]
  [-0.76666665 -0.7117647  -0.7745098 ]
  ...
  [-0.8        -0.7647059  -0.7745098 ]
  [-0.78431374 -0.7313726  -0.7490196 ]
  [-0.5568627  -0.48627448 -0.5098039 ]]

 ...

 [[-0.61372554 -0.46470585 -0.7156863 ]
  [-0.6019608  -0.45294115 -0.6960784 ]
  [-0.5882353  -0.43921566 -0.6666667 ]
  ...
  [-0.4980392  -0.35686272 -0.654902  ]
  [-0.46862745 -0.32745096 -0.6254902 ]
  [-0.5352942  -0.39411762 -0.6921569 ]]

 [[-0.64705884 -0.4980392  -0.7490196 ]
  [-0.61372554 -0.46470585 -0.7078432 ]
  [-0.62352943 -0.47450978 -0.7019608 ]
  ...
  [-0.48039213 -0.35686272 -0.63529414]
  [-0.45098037 -0.32745096 -0.6058824 ]
  [-0.48039213 -0.35686272 -0.63529414]]

 [[-0.6529412  -0.50392157 -0.754902  ]
  [-0.6529412  -0.50392157 -0.74705887]
  [-0.6039216  -0.45490193 -0.68235296]
  ...
  [-0.4862745  -0.36862743 -0.6039216 ]
  [-0.5        -0.38235292 -0.61764705]
  [-0.48823527 -0.3705882  -0.6058824 ]]], shape=(160, 160, 3), dtype=float32)"
696,[0.4081602 1.4802786 1.8658447 ... 0.        0.        1.2133137],architecture,5ca4a89c-2bd2-4df3-a5ae-31eddeabbfd7.jpg,"tf.Tensor(
[[[-0.94509804 -0.94509804 -0.9607843 ]
  [-0.94509804 -0.94509804 -0.9607843 ]
  [-0.94509804 -0.94509804 -0.9607843 ]
  ...
  [-0.11960784  0.10000005  0.46862748]
  [-0.1235294   0.09607849  0.4647059 ]
  [-0.11568627  0.10392162  0.47254905]]

 [[-0.94509804 -0.94509804 -0.9607843 ]
  [-0.94509804 -0.94509804 -0.9607843 ]
  [-0.94509804 -0.94509804 -0.9607843 ]
  ...
  [-0.13137254  0.08823535  0.45686278]
  [-0.13529411  0.08431378  0.4529412 ]
  [-0.12745097  0.09215692  0.46078435]]

 [[-0.94509804 -0.94509804 -0.9607843 ]
  [-0.94509804 -0.94509804 -0.9607843 ]
  [-0.94509804 -0.94509804 -0.9607843 ]
  ...
  [-0.09999999  0.1196079   0.48823532]
  [-0.12156862  0.09803927  0.4666667 ]
  [-0.1372549   0.082353    0.45098042]]

 ...

 [[-0.97450984 -0.97450984 -0.982353  ]
  [-0.95490193 -0.95490193 -0.9666667 ]
  [-0.85490197 -0.85490197 -0.87058824]
  ...
  [-0.9882353  -0.92156863 -0.9941176 ]
  [-0.9627451  -0.89607847 -0.9705882 ]
  [-0.9509804  -0.9509804  -0.9509804 ]]

 [[-0.9764706  -0.9764706  -0.99215686]
  [-0.95490193 -0.95490193 -0.9705882 ]
  [-0.8607843  -0.8607843  -0.87647057]
  ...
  [-0.96862745 -0.9411765  -0.9764706 ]
  [-0.95686275 -0.92941177 -0.9647059 ]
  [-0.9529412  -0.94509804 -0.95686275]]

 [[-0.9764706  -0.9764706  -0.99215686]
  [-0.9941176  -0.9941176  -1.        ]
  [-0.9882353  -0.9882353  -0.99607843]
  ...
  [-0.9431373  -0.9431373  -0.9431373 ]
  [-0.9529412  -0.9529412  -0.9529412 ]
  [-0.9470588  -0.93921566 -0.9509804 ]]], shape=(160, 160, 3), dtype=float32)"
697,[0.25418958 0.22465701 0.05636469 ... 0.04767141 3.905366   0.        ],animals,dfd6cd53-27d3-43c6-8d5b-45d51e450e8f.jpg,"tf.Tensor(
[[[-0.4078431  -0.49411762 -0.24313724]
  [-0.39999998 -0.48627448 -0.2352941 ]
  [-0.39999998 -0.48627448 -0.2352941 ]
  ...
  [-0.03529412 -0.05098039  0.05882359]
  [-0.0372549  -0.05294117  0.0568628 ]
  [-0.04509804 -0.06078431  0.04901966]]

 [[-0.4078431  -0.49411762 -0.24313724]
  [-0.39999998 -0.48627448 -0.2352941 ]
  [-0.39215684 -0.47843134 -0.22745097]
  ...
  [-0.03137255 -0.04705882  0.06274515]
  [-0.02549019 -0.04117647  0.06862751]
  [-0.03333333 -0.0490196   0.06078437]]

 [[-0.40196076 -0.48823527 -0.23725489]
  [-0.39411762 -0.48039213 -0.22941175]
  [-0.38039213 -0.46666664 -0.21568626]
  ...
  [-0.01176471 -0.02745098  0.082353  ]
  [-0.03921568 -0.05490196  0.05490202]
  [-0.02745098 -0.04313725  0.06666672]]

 ...

 [[-0.2745098  -0.10196078  0.19607848]
  [-0.28039214 -0.09607843  0.19607848]
  [-0.28039214 -0.09999999  0.1941177 ]
  ...
  [ 0.38627455  0.51176476  0.48823532]
  [ 0.36274514  0.48823532  0.4803922 ]
  [ 0.24117652  0.3666667   0.35882357]]

 [[-0.3215686  -0.16274509  0.1686275 ]
  [-0.3235294  -0.13529411  0.18627456]
  [-0.3098039  -0.14509803  0.18431377]
  ...
  [ 0.38823533  0.5137255   0.4901961 ]
  [ 0.3803922   0.5058824   0.49803925]
  [ 0.35686278  0.48235297  0.47450984]]

 [[-0.36470586 -0.22549018  0.12549025]
  [-0.37450978 -0.17058823  0.15882358]
  [-0.3588235  -0.19607842  0.14705887]
  ...
  [ 0.38823533  0.5137255   0.4901961 ]
  [ 0.3921569   0.5176471   0.50980395]
  [ 0.38431376  0.50980395  0.5019608 ]]], shape=(160, 160, 3), dtype=float32)"
698,[1.6988645  0.05574972 1.5191398  ... 0.         0.         0.00578856],travel,3e110d35-7b25-4860-8ccb-fd77790eb946.jpg,"tf.Tensor(
[[[ 6.05882406e-01  3.39215726e-01  2.45098084e-01]
  [ 5.90196133e-01  3.23529452e-01  2.29411811e-01]
  [ 5.94117641e-01  3.27451020e-01  2.33333379e-01]
  ...
  [-7.41176486e-01 -7.52941191e-01 -8.11764717e-01]
  [-7.29411781e-01 -7.68627465e-01 -8.15686285e-01]
  [-7.35294104e-01 -7.66666651e-01 -8.17647099e-01]]

 [[ 6.15686297e-01  3.41176510e-01  2.47058868e-01]
  [ 6.15686297e-01  3.41176510e-01  2.47058868e-01]
  [ 6.21568680e-01  3.47058862e-01  2.52941221e-01]
  ...
  [-7.25490212e-01 -7.37254918e-01 -7.96078444e-01]
  [-7.41176486e-01 -7.80392170e-01 -8.27450991e-01]
  [-7.03921556e-01 -7.35294104e-01 -7.86274552e-01]]

 [[ 6.45098090e-01  3.62745136e-01  2.52941221e-01]
  [ 6.05882406e-01  3.23529452e-01  2.13725537e-01]
  [ 5.70588231e-01  2.88235337e-01  1.78431422e-01]
  ...
  [-7.05882370e-01 -7.17647076e-01 -7.76470602e-01]
  [-6.92156911e-01 -7.31372595e-01 -7.78431416e-01]
  [-6.94117665e-01 -7.25490212e-01 -7.76470602e-01]]

 ...

 [[ 2.90196121e-01  4.00000036e-01  4.00000036e-01]
  [ 1.23529464e-01  2.33333379e-01  2.33333379e-01]
  [ 4.11765277e-02  1.50980443e-01  1.50980443e-01]
  ...
  [-9.60784256e-02 -1.90196067e-01 -3.70588213e-01]
  [-1.66666657e-01 -2.64705867e-01 -4.25490171e-01]
  [-1.98039204e-01 -2.96078414e-01 -4.56862718e-01]]

 [[ 6.66667074e-02  1.76470637e-01  1.76470637e-01]
  [ 1.03921607e-01  2.13725537e-01  2.13725537e-01]
  [ 6.47059381e-02  1.74509853e-01  1.74509853e-01]
  ...
  [-6.27450943e-02 -1.56862736e-01 -3.56862724e-01]
  [-2.74509788e-01 -3.68627429e-01 -5.52941203e-01]
  [-1.96078420e-01 -2.90196061e-01 -4.66666639e-01]]

 [[ 1.96078867e-02  1.29411817e-01  1.29411817e-01]
  [-4.11764532e-02  6.86275065e-02  6.86275065e-02]
  [ 1.47058874e-01  2.56862789e-01  2.56862789e-01]
  ...
  [ 2.98023224e-08 -9.41176414e-02 -2.70588219e-01]
  [-1.15686268e-01 -2.15686262e-01 -3.70588213e-01]
  [-8.03921521e-02 -1.82352930e-01 -3.23529392e-01]]], shape=(160, 160, 3), dtype=float32)"
699,[1.2305113  0.81295633 0.         ... 3.0058875  0.2564506  0.10595484],food,d48a33b2-a405-4533-9208-9cc85f8be024.jpg,"tf.Tensor(
[[[-0.1235294  -0.9078431  -1.        ]
  [-0.05686274 -0.8372549  -0.97450984]
  [-0.10392156 -0.8568628  -1.        ]
  ...
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]]

 [[-0.11568627 -0.89607847 -1.        ]
  [-0.02352941 -0.8        -0.9607843 ]
  [-0.03529412 -0.7882353  -0.97843134]
  ...
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]]

 [[ 0.0058824  -0.7705883  -0.93921566]
  [-0.02549018 -0.8        -0.98039216]
  [-0.01372547 -0.7588235  -0.97843134]
  ...
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]
  [-0.9843137  -0.9843137  -0.9843137 ]]

 ...

 [[ 0.4529412   0.2921569   0.37058827]
  [ 0.39411768  0.26078436  0.33921573]
  [-0.18431371 -0.37450978 -0.34509802]
  ...
  [-0.5156863  -0.9627451  -0.97450984]
  [-0.5        -0.9607843  -0.982353  ]
  [-0.5137255  -0.9627451  -0.99607843]]

 [[ 0.23333338  0.02352946  0.03921573]
  [ 0.39607847  0.22745103  0.30980396]
  [-0.16274509 -0.35098037 -0.29999998]
  ...
  [-0.5411765  -0.96862745 -0.9882353 ]
  [-0.5098039  -0.9529412  -0.98039216]
  [-0.49215683 -0.95882356 -0.9882353 ]]

 [[ 0.21176475 -0.02549016 -0.09215686]
  [ 0.5176471   0.3294118   0.38431376]
  [-0.06666665 -0.26274508 -0.16862744]
  ...
  [-0.5529412  -0.9647059  -0.9882353 ]
  [-0.52156866 -0.94509804 -0.98039216]
  [-0.4823529  -0.9647059  -0.9882353 ]]], shape=(160, 160, 3), dtype=float32)"
700,[0.8197277  0.         1.5601195  ... 0.01824446 0.03933878 0.27991918],babies,89b0763b-8d60-4c31-8dd7-4eae1294fa77.jpg,"tf.Tensor(
[[[-0.06274508 -0.3843137  -0.9411765 ]
  [ 0.54901963  0.254902   -0.5156863 ]
  [ 0.2666667  -0.02156861 -0.58431375]
  ...
  [-0.55098045 -0.74705887 -0.78627455]
  [-0.5411765  -0.7372549  -0.7764706 ]
  [-0.5411765  -0.7372549  -0.7764706 ]]

 [[ 0.28627455 -0.05098039 -0.6313726 ]
  [ 0.21176475 -0.06862745 -0.7588235 ]
  [ 0.2058824   0.04313728 -0.7137255 ]
  ...
  [-0.5117647  -0.7313726  -0.7823529 ]
  [-0.5098039  -0.7294118  -0.78039217]
  [-0.5098039  -0.7294118  -0.78039217]]

 [[ 0.12745103 -0.0215686  -0.81960785]
  [ 0.27058828  0.16078436 -0.72352946]
  [-0.43333334 -0.5588235  -0.8039216 ]
  ...
  [-0.49019605 -0.7372549  -0.79607844]
  [-0.49215683 -0.73921573 -0.7980392 ]
  [-0.47450978 -0.72156864 -0.78039217]]

 ...

 [[-0.63529414 -0.29411763 -0.7176471 ]
  [-0.6960784  -0.3215686  -0.75686276]
  [-0.50980395 -0.14313725 -0.5509804 ]
  ...
  [-0.8509804  -0.69803923 -0.88235295]
  [-0.7921569  -0.65882355 -0.78431374]
  [-0.9078431  -0.7941177  -0.93529415]]

 [[-0.6843138  -0.36862743 -0.6960784 ]
  [-0.78039217 -0.43725488 -0.8039216 ]
  [-0.77254903 -0.46274507 -0.79607844]
  ...
  [-0.9372549  -0.7882353  -0.93921566]
  [-0.8784314  -0.74509805 -0.8862745 ]
  [-0.9411765  -0.83137256 -0.9647059 ]]

 [[-0.7078432  -0.39411762 -0.73921573]
  [-0.54509807 -0.21568626 -0.6       ]
  [-0.6960784  -0.41372547 -0.7117647 ]
  ...
  [-0.95490193 -0.8137255  -0.93921566]
  [-0.9431373  -0.80980396 -0.9509804 ]
  [-0.9509804  -0.8411765  -0.97450984]]], shape=(160, 160, 3), dtype=float32)"
701,[0.4081662  0.7545725  0.52788407 ... 0.00284658 0.10447288 1.6697791 ],travel,9d172519-144c-41a7-a34e-cdbaa9376bbe.jpg,"tf.Tensor(
[[[-0.4823529  -0.0745098   0.33725494]
  [-0.4823529  -0.0745098   0.33725494]
  [-0.4823529  -0.0745098   0.33725494]
  ...
  [ 0.16078436  0.39607847  0.6627451 ]
  [ 0.16078436  0.39607847  0.6627451 ]
  [ 0.16078436  0.39607847  0.6627451 ]]

 [[-0.5372549  -0.0745098   0.3176471 ]
  [-0.5372549  -0.0745098   0.3176471 ]
  [-0.5372549  -0.0745098   0.3176471 ]
  ...
  [ 0.16078436  0.39607847  0.6627451 ]
  [ 0.16078436  0.39607847  0.6627451 ]
  [ 0.16078436  0.39607847  0.6627451 ]]

 [[-0.53333336 -0.07058823  0.32156867]
  [-0.52156866 -0.05882353  0.33333337]
  [-0.5294118  -0.06666666  0.32549024]
  ...
  [ 0.17450985  0.40980396  0.67647064]
  [ 0.17647064  0.41176474  0.6784314 ]
  [ 0.17647064  0.41176474  0.6784314 ]]

 ...

 [[-0.53333336 -0.5411765  -0.5803922 ]
  [-0.53333336 -0.5411765  -0.5803922 ]
  [-0.54901963 -0.5568628  -0.59607846]
  ...
  [-0.45098037 -0.46666664 -0.4588235 ]
  [-0.41568625 -0.43137252 -0.4235294 ]
  [-0.445098   -0.4607843  -0.45294115]]

 [[-0.53137255 -0.5392157  -0.57843137]
  [-0.5176471  -0.5254902  -0.5647059 ]
  [-0.5156863  -0.5235294  -0.5627451 ]
  ...
  [-0.41568625 -0.43137252 -0.4235294 ]
  [-0.41176468 -0.42745095 -0.41960782]
  [-0.38235292 -0.3980392  -0.39019606]]

 [[-0.52745104 -0.5352942  -0.57450986]
  [-0.5235294  -0.53137255 -0.57058823]
  [-0.5529412  -0.56078434 -0.6       ]
  ...
  [-0.41372547 -0.42941174 -0.4215686 ]
  [-0.41176468 -0.42745095 -0.41960782]
  [-0.40196076 -0.41764703 -0.4098039 ]]], shape=(160, 160, 3), dtype=float32)"
702,[0.12444763 0.05681969 0.31909502 ... 0.03266607 0.09391423 0.00589821],wedding,f18a4a07-af7a-4f94-b3c5-e8e4255de3be.jpg,"tf.Tensor(
[[[ 0.91176474  0.88823533  0.9235294 ]
  [ 0.67647064  0.76274514  0.76666665]
  [-0.7823529  -0.7156863  -0.71960783]
  ...
  [ 0.59607846  0.5254902   0.5137255 ]
  [ 0.57254905  0.52156866  0.5019608 ]
  [ 0.6901961   0.6509804   0.627451  ]]

 [[ 0.9019608   0.8784314   0.9137255 ]
  [ 0.6490196   0.7352941   0.73921573]
  [-0.7294118  -0.6627451  -0.6666667 ]
  ...
  [ 0.6862745   0.6156863   0.6039216 ]
  [ 0.6490196   0.59803927  0.57843137]
  [ 0.7882353   0.7490196   0.7254902 ]]

 [[ 0.8843137   0.8607843   0.89607847]
  [ 0.6529412   0.73921573  0.74313724]
  [-0.67647064 -0.6098039  -0.6137255 ]
  ...
  [ 0.7137255   0.6431373   0.6313726 ]
  [ 0.7117647   0.66078436  0.64117646]
  [ 0.8235294   0.78431374  0.7607843 ]]

 ...

 [[ 0.3901961   0.3901961   0.31176475]
  [ 0.37254906  0.37254906  0.2941177 ]
  [ 0.36470592  0.36470592  0.28627455]
  ...
  [ 0.47647062  0.41372553  0.32745102]
  [ 0.4647059   0.40196082  0.31568632]
  [ 0.44901964  0.38627455  0.30000004]]

 [[ 0.37647063  0.37647063  0.29803926]
  [ 0.37647063  0.37647063  0.29803926]
  [ 0.38627455  0.38627455  0.30784318]
  ...
  [ 0.5019608   0.43137258  0.36078435]
  [ 0.5137255   0.4431373   0.37254906]
  [ 0.4647059   0.39411768  0.32352945]]

 [[ 0.4058824   0.4058824   0.32745102]
  [ 0.4058824   0.4058824   0.32745102]
  [ 0.40784317  0.40784317  0.3294118 ]
  ...
  [ 0.5019608   0.43137258  0.3686275 ]
  [ 0.49803925  0.427451    0.36470592]
  [ 0.48431376  0.41372553  0.35098043]]], shape=(160, 160, 3), dtype=float32)"
703,[0.         0.         0.         ... 0.91343933 0.         1.9390396 ],animals,8c244ab7-f2d6-4453-a655-f37cce2ff369.jpg,"tf.Tensor(
[[[-0.3607843  -0.1607843  -0.33137253]
  [-0.07843137  0.09019612 -0.10980392]
  [-0.3098039  -0.14313725 -0.34117645]
  ...
  [ 0.32156867  0.32549024  0.18039219]
  [ 0.3686275   0.36078435  0.1686275 ]
  [ 0.35294122  0.34509808  0.05490202]]

 [[-0.21960783 -0.00980389 -0.19607842]
  [-0.24117646 -0.05490194 -0.26862743]
  [-0.2843137  -0.09803919 -0.3117647 ]
  ...
  [ 0.38235298  0.37058827  0.19803926]
  [ 0.47450984  0.46274513  0.254902  ]
  [ 0.47647062  0.47058827  0.22156867]]

 [[-0.3980392  -0.15098038 -0.46862745]
  [-0.17058823  0.04705887 -0.29215685]
  [-0.47254902 -0.25294116 -0.5960784 ]
  ...
  [ 0.31176475  0.2921569   0.06862749]
  [ 0.61372554  0.6058824   0.38235298]
  [ 0.34509808  0.33333337  0.12549025]]

 ...

 [[-0.66078436 -0.57450986 -0.5588236 ]
  [-0.68235296 -0.59607846 -0.5803922 ]
  [-0.7058824  -0.61960787 -0.6039216 ]
  ...
  [-0.8980392  -0.8980392  -0.8980392 ]
  [-0.8901961  -0.8901961  -0.8901961 ]
  [-0.8901961  -0.8901961  -0.8901961 ]]

 [[-0.87647057 -0.79019606 -0.7745098 ]
  [-0.8019608  -0.7156863  -0.70000005]
  [-0.76666665 -0.68039215 -0.6647059 ]
  ...
  [-0.8901961  -0.8901961  -0.8901961 ]
  [-0.8901961  -0.8901961  -0.8901961 ]
  [-0.8901961  -0.8901961  -0.8901961 ]]

 [[-0.79019606 -0.73921573 -0.7117647 ]
  [-0.8372549  -0.78627455 -0.7588235 ]
  [-0.80784315 -0.75686276 -0.7294118 ]
  ...
  [-0.8901961  -0.8901961  -0.8901961 ]
  [-0.8901961  -0.8901961  -0.8901961 ]
  [-0.8901961  -0.8901961  -0.8901961 ]]], shape=(160, 160, 3), dtype=float32)"
